7;5;2021;1;79;27;6124
8;5;2021;0;79;0;6124
9;5;2021;0;79;0;6124
10;5;2021;1;80;40;6164
11;5;2021;0;80;40;6204
12;5;2021;0;80;32;6236
13;5;2021;2;82;41;6277
14;5;2021;0;82;43;6320
15;5;2021;0;82;0;6320
16;5;2021;0;82;0;6320
17;5;2021;0;82;36;6356
